cluster,puesto_trabajo,nombre_empresa,pais,region_estado,tipo_contrato,salario_minimo,salario_maximo,moneda_salario,periodo_salario,plataforma_origen,tipo_fuente_datos,enlace_oferta
2,Analista Programador Genexus/Core Bantotal,Valtx,Perú,"San Borja, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-genexuscore-bantotal-en-san-borja-2DE18F5974C0C34261373E686DCF3405#lc=ListOffers-Score0-0
2,Programador textil,TEJIDOS JORGITO SAC,Perú,"Ate, Lima",,"S/. 2.500,00 (Mensual)","S/. 2.500,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-textil-ate-en-ate-87B5A8445C59AD1561373E686DCF3405#lc=ListOffers-Score0-15
3,Sin experiencia/ Trabaja desde Casa/ brindamos PC + Internet + comisiones /Lun a Sab 8am a 5pm,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-trabaja-desde-casa-brindamos-pc-internet-comisiones-lun-a-sab-8am-a-5pm-home-office-lima-y-callao-en-lima-1BC1DAEA29BB918761373E686DCF3405#lc=ListOffers-Score0-9
3,¡Trabaja desde CASA SIN EXP! / Lun a Sab/ 8am a 5pm/ Asesores de ventas / Se brinda PC e Internet,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-sin-exp-lun-a-sab-8am-a-5pm-asesores-de-ventas-se-brinda-pc-e-internet-home-office-lima-y-callao-en-lima-FA18A0F88FE13EE461373E686DCF3405#lc=ListOffers-Score0-0
3,Trabaja desde casa!!! // asesor comercial!! // 8am a 5pm// Te entregamos PC + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-asesor-comercial-8am-a-5pm-te-entregamos-pc-internet-bono-de-luz-solo-lima-en-lima-365A175D7140558061373E686DCF3405#lc=ListOffers-Score0-4
3,Sin experiencia/ Trabajo desde casa/ te damos PC + Internet + comisiones /Lun a Sab 8am a 5pm,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-trabajo-desde-casa-te-damos-pc-internet-comisiones-lun-a-sab-8am-a-5pm-home-office-lima-y-callao-en-lima-3BE8303636A8B26261373E686DCF3405#lc=ListOffers-Score0-7
3,Sin experiencia/ Trabajo desde casa/ te damos PC+ Internet+ comisiones /Lun a Sab 8am a 5pm,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-trabajo-desde-casa-te-damos-pc-internet-comisiones-lun-a-sab-8am-a-5pm-home-office-lima-y-callao-en-lima-17A7EB96A28650E061373E686DCF3405#lc=ListOffers-Score0-4
3,Sin experiencia/ Trabajo desde casa/ te damos PC + Internet + comisiones /Lun a Sab 8am a 5pm,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-trabajo-desde-casa-te-damos-pc-internet-comisiones-lun-a-sab-8am-a-5pm-home-office-lima-y-callao-en-lima-F57E9670C976DDCD61373E686DCF3405#lc=ListOffers-Score0-6
3,Sin experiencia/ Trabaja en Casa/ brindamos PC + Internet + comisiones /Lun a Sab 8am a 5pm,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-trabaja-en-casa-brindamos-pc-internet-comisiones-lun-a-sab-8am-a-5pm-home-office-lima-y-callao-en-lima-1C4A2F3008775B5B61373E686DCF3405#lc=ListOffers-Score0-8
3,Urgente! Sin experiencia Trabajo Remoto/ te damos PC e Internet /Turno 8am a 5pm,Covisian Perú,Perú,"Comas, Lima",,"S/. 1.100,00 (Mensual)","S/. 1.100,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-sin-experiencia-trabajo-remoto-te-damos-pc-e-internet-turno-8am-a-5pm-planilla-completa-comisiones-ilimitadas-turno-manana-en-comas-25C129F37239A19E61373E686DCF3405#lc=ListOffers-Score0-1
3,Sin experiencia/ Trabaja en Casa/ brindamos PC + Internet + comisiones /Lun a Sab 8am a 5pm,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-trabaja-en-casa-brindamos-pc-internet-comisiones-lun-a-sab-8am-a-5pm-home-office-lima-y-callao-en-lima-B94AB5655CE473FE61373E686DCF3405#lc=ListOffers-Score0-8
3,Sin experiencia/ Trabajo desde casa/ brindamos PC + Internet + comisiones /Lun a Sab 8am a 5pm,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-trabajo-desde-casa-brindamos-pc-internet-comisiones-lun-a-sab-8am-a-5pm-home-office-lima-y-callao-en-lima-D8491568A5A046C661373E686DCF3405#lc=ListOffers-Score0-7
4,Técnico Electricista  administrativo,,Perú,"San Isidro, Lima",,"S/. 1.500,00 (Mensual)","S/. 1.500,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electricista-administrativo-sistema-contra-incendios-en-san-isidro-CC04E7939F6ABDC161373E686DCF3405#lc=ListOffers-Score0-9
4,Técnico Electricista o Electronico / Con licencia A1,PSP,Perú,"Huacho, Lima",,"S/. 1.700,00 (Mensual)","S/. 1.700,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electricista-o-electronico-con-licencia-a1-huacho-en-huacho-59A9279A7258D48B61373E686DCF3405#lc=ListOffers-Score0-12
5,ingeniero electrónico,CASA INKA,Perú,"Villa Maria Del Triunfo, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-electronico-en-villa-maria-del-triunfo-7A4D3ACF6CC8059961373E686DCF3405#lc=ListOffers-Score0-10
5,Técnico Electrónico y/o Mecatrónico,ACCESO TOTAL PERÚ,Perú,"Jesus Maria, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-electronico-mecatronico-en-jesus-maria-77941D7902F4049A61373E686DCF3405#lc=ListOffers-Score0-9
5,Ingeniero mecatrónico y/o Electrónico,Ceneris EIRL,Perú,"Arequipa, Arequipa",,"S/. 2.500,00 (Mensual)","S/. 2.500,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-mecatronico-yo-electronico-telemetria-en-arequipa-61BC73363C94736B61373E686DCF3405#lc=ListOffers-Score0-8
5,Ingeniero electrónico o mecatrónico,EMPLEA,Perú,"Lurigancho, Lima",,"S/. 3.000,00 (Mensual)","S/. 3.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-electronico-o-mecatronico-en-lurigancho-C0211986FF8AB43E61373E686DCF3405#lc=ListOffers-Score0-15
5,Egresados Ingenieros Industrial/Mecatrónico / Matemáticos/Contadores/Administrativos C/S en Software,,Perú,"San Isidro, Lima",,"S/. 1.500,00 (Mensual)","S/. 1.500,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-egresados-ingenieros-industrialmecatronico-matematicoscontadoresadministrativos-cs-en-software-san-isidro-en-san-isidro-700D748DE053A50561373E686DCF3405#lc=ListOffers-Score0-12
5,Ingeniero electrónico pre y post venta,OLC Ingenieros EIRL,Perú,"Santiago De Surco, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-electronico-pre-y-post-venta-en-santiago-de-surco-13219C1C99F6774261373E686DCF3405#lc=ListOffers-Score0-1
5,Ingeniero Electrónico / Mecatrónico o carreras afines,Marpatech SAC,Perú,"Piura, Piura",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-electronico-mecatronico-o-carreras-afines-asesor-tecnico-comercial-instalaciones-y-preventa-en-piura-81711921B7CBEB1E61373E686DCF3405#lc=ListOffers-Score0-12
5,Ingeniero Mecatrónico,,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-mecatronico-en-lima-2B45713AE6183D0661373E686DCF3405#lc=ListOffers-Score3-2
5,Ingeniero Electrónico / Mecatrónico o carreras afines,Marpatech SAC,Perú,"Cayma, Arequipa",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-electronico-mecatronico-o-carreras-afines-asesor-tecnico-comercial-instalaciones-y-preventa-en-cayma-F60B86B8BC7711E161373E686DCF3405#lc=ListOffers-Score0-11
5,Practicante Electrónico Eléctrico Mecatrónico Industrial Mecánico,HYDRO PUMPS IMPORT SA,Perú,"Surquillo, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-electronico-electrico-mecatronico-industrial-mecanico-surquillo-en-surquillo-D5F46897D50774E461373E686DCF3405#lc=ListOffers-Score0-7
5,"Técnico  de Mantenimiento (Electricista, electrónico o mecatrónico)",Grupo Intercorp,Perú,"Villa El Salvador, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-de-mantenimiento-electricista-electronico-o-mecatronico-villa-el-salvador-en-villa-el-salvador-4518685AC6EABBF661373E686DCF3405#lc=ListOffers-Score0-5
5,ingeniero mecatrónico,COMPAÑIA MINERA QUECHUA S.A.,Perú,"San Isidro, Lima",Presencial y remoto,"S/. 11.000,00 (Mensual) + Comisiones","S/. 11.000,00 (Mensual) + Comisiones",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-mecatronico-20x10-regimen-laboral-en-san-isidro-BB644823960D6C8E61373E686DCF3405#lc=ListOffers-Score3-5
6,Plaza Chiclayo  / Vendedores en Planilla / Win Internet  / Sueldo + Comisiones + Movilidad + Bonos.,GRUPO BLMG SAC,Perú,"Chiclayo, Lambayeque",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-plaza-chiclayo--vendedores-en-planilla-win-internet--sueldo-comisiones-movilidad-bonos-en-chiclayo-E489FF844336081961373E686DCF3405#lc=ListOffers-Score0-8
6,Asesor ventas Campo Win Internet Arequipa,FUTURA REINGENIERIA INNOVACION S.A.C.,Perú,"Arequipa, Arequipa",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-ventas-campo-win-internet-arequipa-ventas-internet-hogar-en-arequipa-724D3CA81B18932861373E686DCF3405#lc=ListOffers-Score0-0
6,Asesor/a call center ventas Internet,FUTURA REINGENIERIA INNOVACION S.A.C.,Perú,"Los Olivos, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-call-center-ventas-internet-lima-cono-norte-en-los-olivos-7F9685458A152FF761373E686DCF3405#lc=ListOffers-Score0-14
6,Atencion al Cliente WIN Internet Turno mañana Rango 7am a 6pm / Presencial Santa Anita,Atento Perú,Perú,"Santa Anita, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-atencion-al-cliente-win-internet-turno-manana-rango-7am-a-6pm-presencial-santa-anita-planilla-completa-en-santa-anita-EEE393E4DEE7EF5961373E686DCF3405#lc=ListOffers-Score0-8
6,Asesor de ventas de Internet Movistar / Proceso inmediato/ Lima Centro,Digital Max,Perú,"Lince, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-de-internet-movistar-proceso-inmediato-lima-centro-sueldo-de-s1130-movilidad-s-400-planilla-desde-el-dia-1-lima-centro-en-lince-3FC9919864E4F0C861373E686DCF3405#lc=ListOffers-Score0-16
6,Villa Maria del Triunfo/ Asesor de Campo Internet Hogar /  Sueldo Fijo s/1530 + Comisones,Digital Max,Perú,"Villa Maria Del Triunfo, Lima",,"S/. 1.530,00 (Mensual)","S/. 1.530,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-villa-maria-del-triunfo-asesor-de-campo-internet-hogar--sueldo-fijo-s1530-comisones-planilla-bonos-comisiones-incentivos-en-villa-maria-del-triunfo-6D7393DAA8AF41D061373E686DCF3405#lc=ListOffers-Score0-1
6,Con y Sin Experiencia!! Asesor(es) para Atención al Cliente / Call Center WOW Internet,Atento Perú,Perú,"Ate, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-con-y-sin-experiencia-asesores-para-atencion-al-cliente-call-center-wow-internet-en-ate-C9ADD77805F6825361373E686DCF3405#lc=ListOffers-Score0-6
6,Ejecutivo de Ventas en Planilla Chiclayo  / Win Internet  / Sueldo + Comisiones + Movilidad + Bonos.,GRUPO BLMG SAC,Perú,"Chiclayo, Lambayeque",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-de-ventas-en-planilla-chiclayo--win-internet--sueldo-comisiones-movilidad-bonos-en-chiclayo-613D27298D120A4761373E686DCF3405#lc=ListOffers-Score0-7
6,Asesor/a call center ventas Internet,FUTURA REINGENIERIA INNOVACION S.A.C.,Perú,"San Isidro, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-call-center-ventas-internet-san-isidro-en-san-isidro-9659FF9BF9F14FF861373E686DCF3405#lc=ListOffers-Score0-13
6,Ventas en Campo/  Internet Hogar/ Sueldo Fijo s/1530 + Bonos y Comisiones,Digital Max,Perú,"Santiago De Surco, Lima",,"S/. 1.530,00 (Mensual)","S/. 1.530,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ventas-en-campo-internet-hogar-sueldo-fijo-s1530-bonos-y-comisiones-planilla-desde-el-primer-dia-incentivos-aprende-con-nosotros-en-santiago-de-surco-8C00D161F7FD833961373E686DCF3405#lc=ListOffers-Score0-9
6,Asesor Comercial de Campo – Zona Norte / Servicios de Internet y TV – WOW Perú,NOGALES HIGH S.A.C.,Perú,"Los Olivos, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-de-campo-zona-norte-servicios-de-internet-y-tv-wow-peru-asesor-ejecutivo-de-ventas-en-los-olivos-785A1ABF7B0022A461373E686DCF3405#lc=ListOffers-Score0-17
6,Asesores de ventas con experiencia / Remoto Te brindamos PC + Internet,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-de-ventas-con-experiencia-remoto-te-brindamos-pc-internet-gestion-remota-en-lima-00B596EF964DE9C861373E686DCF3405#lc=ListOffers-Score0-8
6,Asesor de soporte Tecnico call centel Entel/Modalidad hibrida/Descartes de Internet 2 do mes remoto,A365,Perú,"Jesus Maria, Lima",Presencial y remoto,"S/. 1.230,00 (Mensual)","S/. 1.230,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-soporte-tecnico-call-centel-entelmodalidad-hibridadescartes-de-internet-2-do-mes-remoto-sueldo-fijo-1200-planilla-completa-e-incentivos-en-jesus-maria-369475E235EB75A261373E686DCF3405#lc=ListOffers-Score0-8
6,Call center:  Asesores de Retenciones Internet Win / Turno mañana/Planilla completa,Atento Perú,Perú,"Ate, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-call-center-asesores-de-retenciones-internet-win-turno-mananaplanilla-completa-en-ate-CEF91FD2755A879661373E686DCF3405#lc=ListOffers-Score0-0
6,Gana más de S/. 2000 soles vendiendo internet WIN en Lima Norte,Grupo EFE,Perú,"Los Olivos, Lima",,"S/. 2.400,00 (Mensual)","S/. 2.400,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gana-mas-de-s-2000-soles-vendiendo-internet-win-en-lima-norte-en-los-olivos-3E5D8F0E74AE439861373E686DCF3405#lc=ListOffers-Score0-12
6,Call Center / Atencion al Cliente WIN Internet / Presencial en Sede Sta Anita,Atento Perú,Perú,"Santa Anita, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-call-center-atencion-al-cliente-win-internet-presencial-en-sede-sta-anita-planilla-completa-en-santa-anita-CCDFC9A91D5BB41361373E686DCF3405#lc=ListOffers-Score0-13
6,tecnico de instalaciones de internet,LEXY COMPANY E.I.R.L.,Perú,"Arequipa, Arequipa",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-de-instalaciones-de-internet-tiempo-completo-en-arequipa-E0813CC92A3A470261373E686DCF3405#lc=ListOffers-Score0-16
6,Urgente !! Atencion al Cliente WIN Internet / Presencial en Sede Sta Anita,Atento Perú,Perú,"Santa Anita, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-atencion-al-cliente-win-internet-presencial-en-sede-sta-anita-planilla-completa-en-santa-anita-3C4963F1FE83F2DF61373E686DCF3405#lc=ListOffers-Score0-17
6,Atencion al Cliente WIN Internet Turno mañana Rango 7am a 6pm / Presencial Santa Anita,Atento Perú,Perú,"Santa Anita, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-atencion-al-cliente-win-internet-turno-manana-rango-7am-a-6pm-presencial-santa-anita-planilla-completa-en-santa-anita-67E4EEAA97FA320161373E686DCF3405#lc=ListOffers-Score0-18
6,Atencion al Cliente WIN Internet Turno mañana Rango 7am a 6pm / Presencial Santa Anita,Atento Perú,Perú,"Santa Anita, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-atencion-al-cliente-win-internet-turno-manana-rango-7am-a-6pm-presencial-santa-anita-planilla-completa-en-santa-anita-458CFC04FB0A7A5B61373E686DCF3405#lc=ListOffers-Score0-14
6,Atencion al Cliente WIN Internet Turno mañana Rango 7am a 6pm / Presencial Santa Anita,Atento Perú,Perú,"Santa Anita, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-atencion-al-cliente-win-internet-turno-manana-rango-7am-a-6pm-presencial-santa-anita-planilla-completa-en-santa-anita-F6A849DC79430F2261373E686DCF3405#lc=ListOffers-Score0-11
6,Urgente !! Atencion al Cliente WIN Internet / Presencial en Sede Sta Anita,Atento Perú,Perú,"Santa Anita, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-atencion-al-cliente-win-internet-presencial-en-sede-sta-anita-planilla-completa-en-santa-anita-4122888859558DDF61373E686DCF3405#lc=ListOffers-Score0-16
6,Asesores de ventas con/sin experiencia / Remoto Te brindamos PC + Internet,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-de-ventas-consin-experiencia-remoto-te-brindamos-pc-internet-gestion-remota-en-lima-A07B0CEF612D0C4C61373E686DCF3405#lc=ListOffers-Score0-19
6,Asesor de ventas de Internet Movistar / Proceso inmediato,Digital Max,Perú,"Los Olivos, Lima",,"S/. 1.530,00 (Mensual)","S/. 1.530,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-de-internet-movistar-proceso-inmediato-sueldo-de-s1130-movilidad-s-400-planilla-desde-el-dia-1-lima-norte-en-los-olivos-0592A4DF3D43719261373E686DCF3405#lc=ListOffers-Score0-17
6,CON o SIN Experiencia/ Contrato inmediato/ Zonal SJM/ Ventas en Campo Internet Hogar,Digital Max,Perú,"San Juan De Miraflores, Lima",,"S/. 1.530,00 (Mensual)","S/. 1.530,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-con-o-sin-experiencia-contrato-inmediato-zonal-sjm-ventas-en-campo-internet-hogar-planilla-desde-el-primer-dia-aprende-con-nosotros-en-san-juan-de-miraflores-699E155B4BB6F59961373E686DCF3405#lc=ListOffers-Score0-12
