puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Asistente Prevencionista Ssoma,Transporte Toñito S.A.C.,,,
Asistente Prevencionista Ssoma,TRANSARCALI,,,
Asistente Prevencionista Ssoma,Grupo BASA-FACUSA-EISAC.,,,"S/. 1.130,00 (Mensual)"
Asistente Prevencionista Ssoma,QHSE,,,
Asistente Prevencionista Ssoma,,,,
Asistente Prevencionista Ssoma,Lavoro Perú,,,
Asistente Prevencionista Ssoma,CYBERTEL TEGNOLOGIA Y SERVICIOS SRL,,,
Asistente Prevencionista Ssoma,Cold Air Service SAC,,,
Asistente Prevencionista Ssoma,EULEN del Perú,,,"S/. 2.500,00 (Mensual)"
Asistente Prevencionista Ssoma,RCS CAPITAL HUMANO,,,
Asistente Prevencionista Ssoma,EULEN del Perú,,,"S/. 2.500,00 (Mensual)"
Asistente Prevencionista Ssoma,Mantenimiento e Ingenieria Industrial S.R.L.,,,
Asistente Prevencionista Ssoma,,,,
Asistente Prevencionista Ssoma,,,,"S/. 3.001,00 (Mensual)"
Asistente Prevencionista Ssoma,E & S DE ALMACENAMIENTO PARCK,,,"S/. 1.500,00 (Mensual)"
Asistente Prevencionista Ssoma,Selectec Perú s.a.c.,,,
Asistente Prevencionista Ssoma,Sistemas y Fluidos S.A.C.,,,
Asistente Prevencionista Ssoma,Industrias Nettalco S.A.,,,"S/. 1.130,00 (Mensual)"
Asistente Prevencionista Ssoma,,,,
Asistente Prevencionista Ssoma,ClimaTech SAC,,,
Asistente Prevencionista Ssoma,Gpem Sac,,,
Asistente Prevencionista Ssoma,Deyfor  E.I. R. Ltda.,,,
Asistente Prevencionista Ssoma,FLOWEN SAC,,,
Asistente Prevencionista Ssoma,,,,
Asistente Prevencionista Ssoma,,,,
Docente Administración Administración,Innova Schools,,,
Docente Administración Administración,Azzurra Constructores,,,
Docente Administración Administración,Casa Andina,,Presencial y remoto,
Docente Administración Administración,Administracion Inmobiliaria SAC,,,
Docente Administración Administración,Alamo Company,,,"S/. 2.000,00 (Mensual)"
Docente Administración Administración,SENATI,,,
Docente Administración Administración,Assisti Corp SAC,,Presencial y remoto,"S/. 1.130,00 (Mensual)"
Docente Administración Administración,Manqv  S.A.C.,,,
Docente Administración Administración,Life Beauty Corporation,,,"S/. 2.300,00 (Mensual)"
Docente Administración Administración,Fundición Chilca S.A. - FUCSA,,,
Docente Administración Administración,Laureate,,,
Docente Administración Administración,P.A. PERU S.A.C.,,,
Docente Administración Administración,Wesler S.A.C.,,,"S/. 1.400,00 (Mensual)"
Docente Administración Administración,Ingemin Service S.A.C,,,"S/. 1.200,00 (Mensual)"
Docente Administración Administración,APRENDA S.A.,,Presencial y remoto,
Docente Administración Administración,VITAL CLEAN SERVICIOS ESPECIALIZADOS S.A.C.,,,
Docente Administración Administración,EGEP,,,
Docente Administración Administración,CARIQLO,,,"S/. 1.300,00 (Mensual)"
Docente Administración Administración,WEIR MINERALS PERU,,,"S/. 1.000,00 (Mensual)"
Docente Administración Administración,,,,
Docente Administración Administración,INSTITUTO DE GAMMA KNIFE DEL PACIFICO,,,"S/. 1.130,00 (Mensual)"
Docente Administración Administración,Grupo Vanguard Internacional,,,
Docente Administración Administración,HYDRO PUMPS IMPORT SA,,,
Docente Administración Administración,SENATI,,,
Docente Administración Administración,SENATI,,,
Docente Administración Administración,Creditex S.A.A.,,,
Docente Administración Administración,Trade Tools CIA S.A.C.,,,
Docente Administración Administración,Creditex S.A.A.,,,
Docente Administración Administración,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
Docente Administración Administración,Manpower,,Presencial y remoto,
Docente Administración Administración,Innova Schools,,,
Docente Administración Administración,El Pedregal,,,
Docente Administración Administración,SENATI,,,
Docente Administración Administración,S.G NATCLAR SAC,,Presencial y remoto,"S/. 1.500,00 (Mensual)"
Docente Administración Administración,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
Docente Administración Administración,YO ME ENCARGO,,,
Docente Administración Administración,Life Beauty Corporation,,,"S/. 2.300,00 (Mensual)"
Docente Administración Administración,"ASESORIA, PROCESOS Y GESTION DE RECURSOS HUMANOS JB CONSULTORES SOCIEDAD ANONIMA CERRADA",,,
Docente Administración Administración,S.G NATCLAR SAC,,Presencial y remoto,"S/. 1.500,00 (Mensual)"
Docente Administración Administración,,,,
Docente Administración Administración,Ransa Comercial  S.A.,,,"S/. 1.225,00 (Mensual)"
Docente Administración Administración,VITAL CLEAN SERVICIOS ESPECIALIZADOS S.A.C.,,,
Docente Administración Administración,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
Docente Administración Administración,ECOTEC ACEROS Y SERVICIOS S.A.C.,,,
Docente Administración Administración,ARMAS VICHARRA VICTOR GUILLERMO,,,
Docente Administración Administración,Marco Peruana,,,
Docente Administración Administración,Salesland Pacífico,,Presencial y remoto,"S/. 1.650,00 (Mensual)"
Docente Administración Administración,Laureate,,,
Docente Administración Administración,P.A. PERU S.A.C.,,,
Docente Administración Administración,SENATI,,,
Docente Administración Administración,POLYSISTEMAS CORP S.A.C.,,,"S/. 1.130,00 (Mensual)"
Docente Administración Administración,MUNDACA ESTELA BLANCA FIORELLA,,,"S/. 1.600,00 (Mensual)"
Docente Administración Administración,Minera Paraiso SAC,,,
Docente Administración Administración,ARMAS VICHARRA VICTOR GUILLERMO,,,
Docente Administración Administración,Administracion Inmobiliaria SAC,,,
Docente Administración Administración,Trade Tools CIA S.A.C.,,,
Docente Administración Administración,Robocon Servicios SAC,,,
Docente Administración Administración,Manqv  S.A.C.,,,
Docente Administración Administración,Atento Perú,,,
Docente Administración Administración,SAMI TASK SAC,,,"S/. 1.200,00 (Mensual)"
Docente Administración Administración,,,,
Docente Administración Administración,ASCENSORES & SERVICIOS PERU,,,
Docente Administración Administración,PROMOTORA FARO DE ROMA S.A.C.,,,"S/. 4.000,00 (Mensual)"
Docente Administración Administración,Hidromec Ingenieros SAC,,,
Docente Administración Administración,POLYSISTEMAS CORP S.A.C.,,,"S/. 1.130,00 (Mensual)"
Docente Administración Administración,,,,
Docente Administración Administración,Overall Strategy,,,
Docente Administración Administración,,,,
Docente Administración Administración,Grupo Tawa,,Presencial y remoto,
Docente Administración Administración,San Martin Contratistas Generales S.A,,,
Docente Administración Administración,Grupo Vanguard Internacional,,,
Docente Administración Administración,I. E.La Recoleta de los Olivos,,,
Docente Administración Administración,,,,
Docente Administración Administración,,,,
Docente Administración Administración,INDUSTRIAL CONSERVERA SAN PEDRO S.A.C.,,Presencial y remoto,
Docente Administración Administración,Poseidon Cargo,,,"S/. 1.200,00 (Mensual)"
Docente Administración Administración,Apex America Perú,,,
Docente Administración Administración,,,,
Coordinador Costos Presupuestos,Marose Contratistas Generales SAC,,,"S/. 6.000,00 (Mensual)"
Coordinador Costos Presupuestos,Binswanger,,,
Coordinador Costos Presupuestos,Grupo Kinsa,,,
Coordinador Costos Presupuestos,Multicosailor SAC,,,"S/. 3.000,00 (Mensual)"
Coordinador Costos Presupuestos,Inversiones del Peru .com .sac,,,"S/. 2.000,00 (Mensual)"
Coordinador Costos Presupuestos,OPTIMICE,,,
Coordinador Costos Presupuestos,Avantis - Expertos en Gestión Humana,,,"S/. 1.800,00 (Mensual)"
Coordinador Costos Presupuestos,Urbano,,,"S/. 1.200,00 (Mensual)"
Coordinador Costos Presupuestos,Manpower,,,
Coordinador Costos Presupuestos,Manpower,,,
Coordinador Costos Presupuestos,,,,"S/. 2.100,00 (Mensual)"
Coordinador Costos Presupuestos,Arco Iris Maquiservicios  EIRL.,,,
Coordinador Costos Presupuestos,JP Logistica SAC,,,
Coordinador Costos Presupuestos,,,,
Coordinador Costos Presupuestos,Muebles Huarcaya,,,"S/. 2.000,00 (Mensual)"
Coordinador Costos Presupuestos,,,,
Coordinador Costos Presupuestos,Ares Perú SAC,,,
Coordinador Costos Presupuestos,Solimano Asociados,,,"S/. 2.600,00 (Mensual)"
Coordinador Costos Presupuestos,INDUSTRIAL SONGO E.I.R.L.,,,
Coordinador Costos Presupuestos,GEXA INGENIEROS SOCIEDAD ANONIMA CERRADA,,,
Coordinador Costos Presupuestos,Artsign,,,"S/. 1.400,00 (Mensual)"
Coordinador Costos Presupuestos,Industrias Triveca S.A.C.,,,"S/. 2.500,00 (Mensual)"
Coordinador Costos Presupuestos,CM CRISTOBAL SAC,,,
Coordinador Costos Presupuestos,Total Talent Human Resources,,,"S/. 1.800,00 (Mensual)"
Coordinador Costos Presupuestos,Binswanger,,,
Coordinador Costos Presupuestos,ECOSEM,,,
Coordinador Costos Presupuestos,Multicosailor SAC,,,
Coordinador Costos Presupuestos,Industrias Triveca S.A.C.,,,"S/. 2.500,00 (Mensual)"
Coordinador Costos Presupuestos,Gate Gourmet Perú,,,
Coordinador Costos Presupuestos,Hoteles Radisson - Decameron,,,
Coordinador Costos Presupuestos,CM CRISTOBAL SAC,,,
Coordinador Costos Presupuestos,Total Talent Human Resources,,,"S/. 1.800,00 (Mensual)"
Coordinador Costos Presupuestos,,,,"S/. 2.500,00 (Mensual)"
Coordinador Costos Presupuestos,El Pedregal,,,
Coordinador Costos Presupuestos,HV GROUP S.A.C.,,,"S/. 2.000,00 (Mensual)"
Coordinador Costos Presupuestos,Manpower,,,
Coordinador Costos Presupuestos,POP UP MARKETING INTEGRAL,,,
Coordinador Costos Presupuestos,POP UP MARKETING INTEGRAL,,,
Coordinador Costos Presupuestos,serelmeg sac,,,
Coordinador Costos Presupuestos,,,,
Coordinador Costos Presupuestos,INROPLAS S.A.C.,,,
Coordinador Costos Presupuestos,CM CRISTOBAL SAC,,,
Coordinador Costos Presupuestos,Urbano,,,"S/. 1.200,00 (Mensual)"
Coordinador Costos Presupuestos,,,,
Coordinador Costos Presupuestos,Manpower,,,
Coordinador Costos Presupuestos,BRANDINT,,,"S/. 1.500,00 (Mensual)"
Coordinador Costos Presupuestos,,,,
Coordinador Costos Presupuestos,CM CRISTOBAL SAC,,,
Coordinador Costos Presupuestos,Manpower,,,
Coordinador Costos Presupuestos,Soler & Palau Perú,,,
Coordinador Costos Presupuestos,Manpower,,,
Coordinador Costos Presupuestos,INROPLAS S.A.C.,,,
Coordinador Costos Presupuestos,Gate Gourmet Perú,,,
Coordinador Costos Presupuestos,BRANDINT,,,"S/. 1.500,00 (Mensual)"
Coordinador Costos Presupuestos,distribuidora almendariz sac,,,
Coordinador Costos Presupuestos,,,,
Coordinador Costos Presupuestos,,,,
Coordinador Costos Presupuestos,,,,
Analista Programador Full,AXTIAL,,Presencial y remoto,
Analista Programador Full,AXTIAL,,Presencial y remoto,
Analista Programador Full,ICPNA,,Presencial y remoto,
Analista Programador Full,Atento Perú,,,
Analista Programador Full,A&S CONSULTORES,,Presencial y remoto,
Analista Programador Full,AXTIAL,,Presencial y remoto,
Analista Programador Full,AXTIAL,,Presencial y remoto,
Analista Programador Full,,,Presencial y remoto,
Analista Programador Full,ICPNA,,Presencial y remoto,
Analista Programador Full,Atento Perú,,,
Analista Programador Full,TRIGONO INVERSIONES S.A.C.,,Presencial y remoto,"S/. 2.000,00 (Mensual)"
Analista Programador Full,,,Presencial y remoto,
Analista Programador Full,ICPNA,,Presencial y remoto,
Analista Programador Full,A&S CONSULTORES,,Presencial y remoto,
Analista Programador Full,ICPNA,,Presencial y remoto,
Analista Programador Full,Atento Perú,,,
Analista Programador Full,Soler & Palau Perú,,,
Analista Programador Full,Soler & Palau Perú,,,
Analista Programador Full,Atento Perú,,,
Analista Programador Full,Soler & Palau Perú,,,
Analista Programador Full,,,Presencial y remoto,
Analista Programador Full,Soler & Palau Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,LEXY COMPANY E.I.R.L.,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.100,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,A365,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,,,,"S/. 1.800,00 (Mensual)"
Internet Bono Luz,,,,"S/. 1.800,00 (Mensual)"
Internet Bono Luz,,,,"S/. 1.800,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,,,,"S/. 1.800,00 (Mensual)"
Internet Bono Luz,,,,"S/. 1.800,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,,,,"S/. 1.800,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,A365,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,,,,"S/. 1.800,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.200,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,A365,,,
Internet Bono Luz,A365,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,A365,,,
Internet Bono Luz,Atento Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,"S/. 1.130,00 (Mensual)"
Internet Bono Luz,Atento Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,A365,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,"S/. 1.025,00 (Mensual)"
Internet Bono Luz,Covisian Perú,,,
Internet Bono Luz,Covisian Perú,,,
Mercaderista Farmacéutico Este,Hospital Municipal Los Olivos,,,"S/. 2.475,00 (Mensual)"
Mercaderista Farmacéutico Este,RAPIDIAGNOSTICS S.A.C.,,,
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 3.500,00 (Mensual)"
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 3.500,00 (Mensual)"
Mercaderista Farmacéutico Este,IQ Farma,,,
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 3.500,00 (Mensual)"
Mercaderista Farmacéutico Este,GRUPOL FARMA SAC,,,
Mercaderista Farmacéutico Este,Life Beauty Corporation,,,
Mercaderista Farmacéutico Este,Socios en Salud Sucursal Perú,,,
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,AIMTALENT S.A.C.,,,
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 3.500,00 (Mensual)"
Mercaderista Farmacéutico Este,Clinica Internacional SA,,,
Mercaderista Farmacéutico Este,QF Farmacia Magistral,,,
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,DrofarEIRL,,,
Mercaderista Farmacéutico Este,CLÍNICA SANTA CRUZ,,,
Mercaderista Farmacéutico Este,BOTICAS PERU,,,
Mercaderista Farmacéutico Este,Life Beauty Corporation,,,
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 4.000,00 (Mensual)"
Mercaderista Farmacéutico Este,"GRUPO FARMACEUTICO SAN PEDRO SOCIEDAD ANONIMA CERRADA-""G.F. SAN PEDRO S.A.C.""",,,
Mercaderista Farmacéutico Este,Famesa Explosivos sac,,,
Mercaderista Farmacéutico Este,Manpower,,,
Mercaderista Farmacéutico Este,BOTICAS HOGAR Y SALUD,,Presencial y remoto,
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 4.000,00 (Mensual)"
Mercaderista Farmacéutico Este,SUMA HOLDING,,,
Mercaderista Farmacéutico Este,IQ Farma,,,
Mercaderista Farmacéutico Este,Laboratorios AC Farma S.A.,,,"S/. 4.000,00 (Mensual)"
Mercaderista Farmacéutico Este,IQ Farma,,,
Mercaderista Farmacéutico Este,AIMTALENT S.A.C.,,,
Mercaderista Farmacéutico Este,Aqa Quimica S.A.,,,"S/. 1.130,00 (Mensual)"
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 3.500,00 (Mensual)"
Mercaderista Farmacéutico Este,Grupo San Pablo,,,
Mercaderista Farmacéutico Este,,,,
Mercaderista Farmacéutico Este,Arch Latam,,,"S/. 4.000,00 (Mensual)"
Consultor Erp Spring,LARA CONSULTORES E.I.R.L.,,Presencial y remoto,"S/. 1.500,00 (Mensual) + Comisiones"
Consultor Erp Spring,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
Consultor Erp Spring,GRUPO FG,,,
Consultor Erp Spring,MASSIVE SAC,,,
Consultor Erp Spring,AUTOMOTRIZ INCAMOTORS S.A.C.,,,
Consultor Erp Spring,,,,
Consultor Erp Spring,AUTOMOTRIZ INCAMOTORS S.A.C.,,,
Consultor Erp Spring,SIG TOOLS,,Presencial y remoto,
Consultor Erp Spring,Topstrategic  S.A.C.,,Presencial y remoto,
Consultor Erp Spring,Bitel,,,
Consultor Erp Spring,Software Enterprise Services SAC,,Presencial y remoto,
Consultor Erp Spring,,,,
Consultor Erp Spring,COMPAÑÍA MERAKI PERU SAC,,,"S/. 1.500,00 (Mensual)"
Consultor Erp Spring,CTN S.A.C,,Presencial y remoto,
Consultor Erp Spring,CABLE PERU,,,
Consultor Erp Spring,Bitel,,,
Consultor Erp Spring,,,,
Consultor Erp Spring,Software Enterprise Services SAC,,Presencial y remoto,
Consultor Erp Spring,Topstrategic  S.A.C.,,Presencial y remoto,
Consultor Erp Spring,Peru Bombas EIRL,,,"S/. 1.700,00 (Mensual) + Comisiones"
Consultor Erp Spring,INDUSTRIAS LUCERITO SOCIEDAD ANONIMA CERRADA,,,
Consultor Erp Spring,Software Enterprise Services SAC,,Presencial y remoto,
Consultor Erp Spring,GRUPO FG,,,
Consultor Erp Spring,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
Consultor Erp Spring,INDOCORP,,,"S/. 1.350,00 (Mensual)"
Consultor Erp Spring,Grupo Palermo SRL,,,
Consultor Erp Spring,CTN S.A.C,,Presencial y remoto,
Consultor Erp Spring,Star Mobile,,,"S/. 1.200,00 (Mensual) + Comisiones"
Especialista Técnico People,Financiera Confianza,,Presencial y remoto,
Especialista Técnico People,,,,
Especialista Técnico People,JLV CONSULTORES,,Presencial y remoto,
Especialista Técnico People,,,,
Especialista Técnico People,ACOSAC,,,
Especialista Técnico People,,,,
Especialista Técnico People,MAGNEX GROUP PERU S.A.C.,,,"S/. 5.000,00 (Mensual)"
Especialista Técnico People,Financiera Confianza,,Presencial y remoto,
Especialista Técnico People,SENATI,,,
Especialista Técnico People,Compartamos Banco,,,
Especialista Técnico People,Grupo Educa_d,,Presencial y remoto,
Especialista Técnico People,,,,
Especialista Técnico People,SYM SERVICIOS INTEGRALES PERU S.A.C.,,,
Especialista Técnico People,Bigmond Group,,,
Especialista Técnico People,Adecco Perú S.A.,,,
Especialista Técnico People,SENATI,,,
Especialista Técnico People,SFPE S.A.C.,,,"S/. 3.700,00 (Mensual)"
Especialista Técnico People,SOLDAMETAL SAC,,,
Especialista Técnico People,Topstrategic  S.A.C.,,Presencial y remoto,
Especialista Técnico People,CHAMBA TALENT SOCIEDAD ANONIMA CERRADA,,,
Especialista Técnico People,Semco S.A.,,,
Especialista Técnico People,Semco S.A.,,Presencial y remoto,
Especialista Técnico People,CONSORCIO SANTA ANA,,,
Especialista Técnico People,Adecco Perú S.A.,,,"S/. 10.000,00 (Mensual)"
