puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Asesor Comercial Banco,Sef Peru Holding SAC,,,1100.0
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,SERVICIOS FINANCIEROS INTELETGROUP S.A.C,,Presencial y remoto,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,EVOLUCION PERU OUTSOURCING,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,BURO SERVICIOS COMERCIALES S.A.C.,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,EVOLUCION PERU OUTSOURCING,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,Sef Peru Holding SAC,,,
Asesor Comercial Banco,EVOLUCION PERU OUTSOURCING,,,
Cocinero Lila Dasso,Hotel Las Dunas,,,
Cocinero Lila Dasso,APC Corporacion,,,
Cocinero Lila Dasso,Orbe Gourmet EIRL,,,1600.0
Cocinero Lila Dasso,LA PIEDRITA,,,2800.0
Cocinero Lila Dasso,EL SAUCO,,,
Cocinero Lila Dasso,Newrest Peru SAC,,,
Cocinero Lila Dasso,CETPRO SYSTEM-HOUSE E.I.R.L.,,,
Cocinero Lila Dasso,UNIDAD EJECUTORA: RED DE SALUD PICHANAKI,,,4500.0
Cocinero Lila Dasso,Sodexo Perú S.A.C.,,,1255.0
Cocinero Lila Dasso,TROPPO,,,
Cocinero Lila Dasso,Newrest Peru SAC,,,
Cocinero Lila Dasso,Newrest Peru SAC,,,
Cocinero Lila Dasso,Centinela S&I,,,
Cocinero Lila Dasso,Mares,,,
Cocinero Lila Dasso,Newrest Peru SAC,,,
Cocinero Lila Dasso,APC Corporacion,,,
Cocinero Lila Dasso,Newrest Peru SAC,,,
Cocinero Lila Dasso,GRUPO ASC,,,
Cocinero Lila Dasso,Orbe Gourmet EIRL,,,1600.0
Cocinero Lila Dasso,Lima Criolla,,,1700.0
Cocinero Lila Dasso,Centinela S&I,,,
Cocinero Lila Dasso,Newport Capital SAC,,,1440.0
Cocinero Lila Dasso,Sodexo Perú S.A.C.,,,
Cocinero Lila Dasso,CETPRO SYSTEM-HOUSE E.I.R.L.,,,
Cocinero Lila Dasso,CHICHARRONES KIO,,,
Cocinero Lila Dasso,Orbe Gourmet EIRL,,,1800.0
Cocinero Lila Dasso,Cencosud Peru S.A,,,1130.0
Cocinero Lila Dasso,Peruanissimo,,,1600.0
Cocinero Lila Dasso,Newrest Peru SAC,,,
Cocinero Lila Dasso,Grupo San Pablo,,,
Cocinero Lila Dasso,Copega S.A.C,,,
Cocinero Lila Dasso,Los Portales,,,
Asistente Administrativo Almacen,,,,1500.0
Asistente Administrativo Almacen,Solimano Asociados,,,1548.0
Asistente Administrativo Almacen,,,,
Asistente Administrativo Almacen,,,,
Asistente Administrativo Almacen,,,,2000.0
Asistente Administrativo Almacen,ASIRI EXPRESS S.A.C.,,,
Asistente Administrativo Almacen,Andrick Consultores,,,1630.0
Asistente Administrativo Almacen,Haug S.A.,,,2000.0
Asistente Administrativo Almacen,,,,3000.0
Asistente Administrativo Almacen,SHAVA,,,1200.0
Asistente Administrativo Almacen,,,,1500.0
Asistente Administrativo Almacen,Prosegur,,,
Asistente Administrativo Almacen,Khana Consultores S.A.C.,,,
Asistente Administrativo Almacen,SabuPlast S.A.C.,,,2000.0
Asistente Administrativo Almacen,Adecco Perú S.A.,,,1525.0
Asistente Administrativo Almacen,TRANSAGUI CORP S.A.C,,,
Asistente Administrativo Almacen,Manpower,,,
Asistente Administrativo Almacen,Estilos S.R.L.,,,
Asistente Administrativo Almacen,Estilos S.R.L.,,,
Asistente Administrativo Almacen,,,,
Asistente Administrativo Almacen,Iron Mountain,,,1129.0
Asistente Administrativo Almacen,Taller 777 SAC,,,2000.0
Asistente Administrativo Almacen,Adecco Perú S.A.,,,1525.0
Asistente Administrativo Almacen,Labocer SA,,,1100.0
Asistente Administrativo Almacen,IMPORTACIONES ELECTRONICA MURUHUAY SRL,,,
Asistente Administrativo Almacen,JACL,,,2000.0
Asistente Administrativo Almacen,PERFORMANCE AUTOMOTRIZ GROUP S.A.C.,,,2000.0
Asistente Administrativo Almacen,TRANSPORTES PALOMINO ESTRADA E.I.R.L.,,,
Asistente Administrativo Almacen,Transportes y Comercio Sol Del Pacifico E.I.R.L,,,
Asistente Administrativo Almacen,GREAT SERVICE SERV.TURIS.EL TABLON S.A.C,,,1350.0
Asistente Administrativo Almacen,Llamagas,,,1700.0
Asistente Administrativo Almacen,PANORAMA HOGAR & DECORACION,,,1200.0
Asistente Administrativo Almacen,P&S Produccion y Servicios Generales SRL,,,
Asistente Administrativo Almacen,CONSORCIO SANEAMIENTO COLLIQUE II,,,
Asistente Administrativo Almacen,M-DRILL S.A.C,,,
Asistente Administrativo Almacen,VMwaresis S.A.C.,,,
Asistente Administrativo Almacen,,,,1500.0
Asistente Administrativo Almacen,,,,
Asistente Administrativo Almacen,Manpower,,,
Asistente Administrativo Almacen,MMOTORS,,,
Asistente Administrativo Almacen,,,,1500.0
Asistente Administrativo Almacen,MMOTORS,,,
Asistente Administrativo Almacen,Haug S.A.,,,2000.0
Asistente Administrativo Almacen,INVERSIONES SERVICAR S.A.C.,,,
Asistente Administrativo Almacen,Transportes y Comercio Sol Del Pacifico E.I.R.L,,,
Asistente Administrativo Almacen,HAP SELLERS S.A.C.,,,1200.0
Asistente Administrativo Almacen,Manpower,,,
Asistente Administrativo Almacen,,,,
Asistente Administrativo Almacen,Consorcio LP,,,2943.0
Asistente Administrativo Almacen,GRUPO BALBOA MORALES,,,
Asistente Administrativo Almacen,EURORITAIL,,,
Asistente Administrativo Almacen,Staff Representaciones S.A.,,,
Asistente Administrativo Almacen,,,,
Asistente Administrativo Almacen,CHICHA POR GASTON ACURIO,,,
Asistente Administrativo Almacen,AGROINDUSTRIAL ESTANISLAO DEL CHIMU S.A.C.,,,
Asistente Administrativo Almacen,J.CH. LLANTAS,,,
Asistente Administrativo Almacen,Manpower,,,
Asistente Administrativo Almacen,,,,
Asistente Administrativo Almacen,,,,
Asistente Ssoma Prevencionista,Administracion Inmobiliaria SAC,,,
Asistente Ssoma Prevencionista,IBEROPLAST SAC,,,
Asistente Ssoma Prevencionista,GRUPO IPS PERU,,,2500.0
Asistente Ssoma Prevencionista,PRONET SYSTEM SAC,,,
Asistente Ssoma Prevencionista,Malvex del Perú S. A.,,,2500.0
Asistente Ssoma Prevencionista,Adecco Perú S.A.,,,2850.0
Asistente Ssoma Prevencionista,,,,
Asistente Ssoma Prevencionista,,,,
Asistente Ssoma Prevencionista,,,,
Asistente Ssoma Prevencionista,Adecco Perú S.A.,,,
Asistente Ssoma Prevencionista,,,,2000.0
Asistente Ssoma Prevencionista,Sistemas y Fluidos S.A.C.,,,
Asistente Ssoma Prevencionista,Iflutech SAC,,,
Asistente Ssoma Prevencionista,CENTRO DEL FRIO COMERCIAL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - CENFRICO E.I.R.L.,,,
Asistente Ssoma Prevencionista,Grupo Vega,,,1130.0
Asistente Ssoma Prevencionista,SUCURSALES O AG. DE EMP. EXTRANJ.,,,2500.0
Asistente Ssoma Prevencionista,FRASAC,,,2500.0
Asistente Ssoma Prevencionista,General Industrial Systems SAC,,,
Asistente Ssoma Prevencionista,,,,2000.0
Asistente Ssoma Prevencionista,POWERTECH S.A.,,,
Asistente Ssoma Prevencionista,Cantol S.A.C.,,,
Asistente Ssoma Prevencionista,Ascensores OTIS,,,
Asistente Ssoma Prevencionista,Aplicaciones de Ingeniería y Construcciones S.A.C.,,,
Asistente Ssoma Prevencionista,MDY Contact Center,,,
Asistente Ssoma Prevencionista,Boxer Security S.A.,,,
Asistente Ssoma Prevencionista,PRONET SYSTEM SAC,,,
Asistente Ssoma Prevencionista,POWER SYSTEMS E.I.R.L.,,,
Asistente Ssoma Prevencionista,MQ SUMINISTROS,,,1600.0
Asistente Ssoma Prevencionista,SUCURSALES O AG. DE EMP. EXTRANJ.,,,2500.0
Asistente Ssoma Prevencionista,AUREN SA,,,
Asistente Ssoma Prevencionista,Adecco Perú S.A.,,,
Asistente Ssoma Prevencionista,AUREN SA,,,
Asistente Ssoma Prevencionista,ALLIN GROUP JAVIER PRADO SA.,,Presencial y remoto,
Asistente Ssoma Prevencionista,Selectec Perú s.a.c.,,,
Asistente Ssoma Prevencionista,INGENIERIA SOSTENIBLE F & H CONTRATISTAS GENERALES S.R.L,,,2300.0
Asistente Ssoma Prevencionista,Grupo Vega,,,1130.0
Asistente Ssoma Prevencionista,Globalplast S.A.C.,,,
Asistente Ssoma Prevencionista,Adecco Perú S.A.,,,2850.0
Asistente Ssoma Prevencionista,Pesquera Centinela S.A.C.,,,
Asistente Ssoma Prevencionista,ENVIROCLEAN,,,
Asistente Ssoma Prevencionista,SECURITAS SAC,,,4600.0
Asistente Ssoma Prevencionista,ALFA CO SOCIEDAD ANONIMA CERRADA,,,
Perforista Ddh Norte,Explomin del Peru S.A.C,,,
Perforista Ddh Norte,Consorcio JM SAC,,,
Perforista Ddh Norte,SERVICIOS CLUSTER S.A.C.,,,2500.0
Perforista Ddh Norte,ECO GREEN TECH,,,
Perforista Ddh Norte,Consorcio JM SAC,,,
Perforista Ddh Norte,Consorcio JM SAC,,,
Perforista Ddh Norte,ECO GREEN TECH,,,
Perforista Ddh Norte,Explomin del Peru S.A.C,,,
Perforista Ddh Norte,Consorcio JM SAC,,,
Perforista Ddh Norte,Rock Drill Cont. Civ. y Mineros S.A.C.,,,
Almacenista Auxiliar Almacén,Corporacion Roots,,,1130.0
Almacenista Auxiliar Almacén,Grupo Perú Alfa,,,
Almacenista Auxiliar Almacén,Jump Publicidad y Marketing,,,1130.0
Almacenista Auxiliar Almacén,Grupo Fibrafil,,,
Almacenista Auxiliar Almacén,Grupo Fibrafil,,,
Almacenista Auxiliar Almacén,MMK Supermarket,,,1300.0
Almacenista Auxiliar Almacén,Swift Trading S.A.C.,,,
Almacenista Auxiliar Almacén,TELAS FINAS INTERNACIONAL SAC,,,1700.0
Almacenista Auxiliar Almacén,Yohersa,,,1250.0
Almacenista Auxiliar Almacén,FUXION,,,
Almacenista Auxiliar Almacén,Confecciones Augusto E.I.R.L,,,1500.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Servicios Corporativos Corpol Sociedad Anonima Cerrada-Corpol S.A.C. | Corpol S.A.C.,,,
Almacenista Auxiliar Almacén,Rmb Sateci Sac,,,
Almacenista Auxiliar Almacén,AQUARIUS CONSULTING S.A.C.,,,1800.0
Almacenista Auxiliar Almacén,Manpower,,,
Almacenista Auxiliar Almacén,MEYTEN,,,1200.0
Almacenista Auxiliar Almacén,Ransa Comercial  S.A.,,,
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,CORPORACIÓN TUINEN STAR,,,
Almacenista Auxiliar Almacén,BUILDEX S.A.C.,,,
Almacenista Auxiliar Almacén,Manpower,,,
Almacenista Auxiliar Almacén,Neumaticos Chiclayo EIRL,,,1500.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,CASAS Y COLORES S.R.L,,,
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,CAMPO ANDINO SAC,,,
Almacenista Auxiliar Almacén,OBST Perú - Sulcosa,,,1200.0
Almacenista Auxiliar Almacén,La Calera S.A.C.,,,
Almacenista Auxiliar Almacén,AUTOPARTES NC,,,1300.0
Almacenista Auxiliar Almacén,SIERRAS Y HERRAMIENTAS FORESTAL S.A.C,,,
Almacenista Auxiliar Almacén,Grupo Educa_d,,,1500.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Contrans,,,
Almacenista Auxiliar Almacén,America Capon S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,Gloria,,,
Almacenista Auxiliar Almacén,HERMETICA S.A.C.,,,1700.0
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,San Martin Contratistas Generales S.A,,,
Almacenista Auxiliar Almacén,DIMAX CORP SAC,,,1130.0
Almacenista Auxiliar Almacén,Megapack Group S.A.C.,,,1200.0
Almacenista Auxiliar Almacén,Manpower,,,2700.0
Almacenista Auxiliar Almacén,Ceva Logistics Perú S.R.L.,,,
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,ALLIN GROUP JAVIER PRADO SA.,,,1300.0
Almacenista Auxiliar Almacén,ALM SERVICES S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,Manpower,,,
Almacenista Auxiliar Almacén,CONSULTING ARSI E.I.R.L.,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,MEYTEN,,,1200.0
Almacenista Auxiliar Almacén,ALM SERVICES S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,,,,1300.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,CASAS Y COLORES S.R.L,,,
Almacenista Auxiliar Almacén,BUILDEX S.A.C.,,,
Almacenista Auxiliar Almacén,Flesan del Peru SAC,,,
Almacenista Auxiliar Almacén,FIL EXPORT,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,1130.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,CICSA PERU S.A.C.,,,1300.0
Almacenista Auxiliar Almacén,Manpower,,,2700.0
Almacenista Auxiliar Almacén,Imer Soportes Sac,,,1350.0
Almacenista Auxiliar Almacén,CAMPO ANDINO SAC,,,
Almacenista Auxiliar Almacén,CODAFER MEDIC,,,
Almacenista Auxiliar Almacén,DHL SUPPLY CHAIN DE LIMA S.A.C,,,
Almacenista Auxiliar Almacén,,,,1500.0
Almacenista Auxiliar Almacén,Newport Capital SAC,,,
Almacenista Auxiliar Almacén,Overall Strategy,,,
Almacenista Auxiliar Almacén,I.M.H. S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,I.M.H. S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,,,,1130.0
Almacenista Auxiliar Almacén,MODASA,,,
Almacenista Auxiliar Almacén,CICSA PERU S.A.C.,,,
Almacenista Auxiliar Almacén,CASAS Y COLORES S.R.L,,,
Almacenista Auxiliar Almacén,ALM SERVICES S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,,,,1800.0
Almacenista Auxiliar Almacén,Huemura SAC,,,1130.0
Almacenista Auxiliar Almacén,Jump Publicidad y Marketing,,,1130.0
Almacenista Auxiliar Almacén,Mercado Minorista Tierra Prometida,,,2000.0
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Lukear S.A.C,,,
Almacenista Auxiliar Almacén,CASDEL HNOS S.A.,,,1130.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,GRUPO ENERGIA SAC,,,
Almacenista Auxiliar Almacén,APM TERMINALS CALLAO SOCIEDAD ANONIMA,,,3212.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Ceva Logistics Perú S.R.L.,,,
Almacenista Auxiliar Almacén,Grupo Pacasmayo,,,
Almacenista Auxiliar Almacén,Grupo Pacasmayo,,,
Almacenista Auxiliar Almacén,Grupo Pacasmayo,,,
Almacenista Auxiliar Almacén,,,,3000.0
Almacenista Auxiliar Almacén,MODASA,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,LUCKY SAC,,,
Almacenista Auxiliar Almacén,Urbano,,,
Almacenista Auxiliar Almacén,Lavoro Perú,,,1800.0
Almacenista Auxiliar Almacén,Ransa Comercial  S.A.,,,
Almacenista Auxiliar Almacén,I.M.H. S.A.C.,,,1200.0
Almacenista Auxiliar Almacén,ALLIN GROUP JAVIER PRADO SA.,,,1300.0
Almacenista Auxiliar Almacén,Overall Strategy,,,
Almacenista Auxiliar Almacén,Trupal S.A.,,,1800.0
Almacenista Auxiliar Almacén,Inca Rail,,,
Almacenista Auxiliar Almacén,ALFREDO PIMENTEL SEVILLA S.A.,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Grupo AUNA,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Ceva Logistics Perú S.R.L.,,,1130.0
Almacenista Auxiliar Almacén,MEYTEN,,,1200.0
Almacenista Auxiliar Almacén,MEYTEN,,,1200.0
Almacenista Auxiliar Almacén,MEYTEN,,,1200.0
Almacenista Auxiliar Almacén,U-ENVIOS E.I.R.L.,,,
Almacenista Auxiliar Almacén,Exituno S.A.,,,
Almacenista Auxiliar Almacén,Laboratorios SMASAC,,,
Almacenista Auxiliar Almacén,Laboratorios SMASAC,,,
Almacenista Auxiliar Almacén,Newport Capital SAC,,,
Almacenista Auxiliar Almacén,SAGE PARTS PERU S.A,,,1680.0
Almacenista Auxiliar Almacén,CICSA PERU S.A.C.,,,
Almacenista Auxiliar Almacén,CICSA PERU S.A.C.,,,1300.0
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Manpower,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Raciemsa,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Pedidos Ya Perú,,,
Almacenista Auxiliar Almacén,BUS SERVICE AUTOMOTRIZ S.A.C,,,1500.0
Almacenista Auxiliar Almacén,AQUARIUS CONSULTING S.A.C.,,,1800.0
Almacenista Auxiliar Almacén,Natural Gas Company S.A.C.,,,1200.0
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,CODAFER MEDIC,,,
Almacenista Auxiliar Almacén,La Calera S.A.C.,,,
Almacenista Auxiliar Almacén,Iticsa - Chem Masters del Perú S.A.,,,1600.0
Almacenista Auxiliar Almacén,Grupo Educa_d,,,1500.0
Almacenista Auxiliar Almacén,Grupo Pacasmayo,,,
Almacenista Auxiliar Almacén,Tejidos San Jacinto S.A.,,,
Almacenista Auxiliar Almacén,Ceva Logistics Perú S.R.L.,,,
Almacenista Auxiliar Almacén,,,,
Almacenista Auxiliar Almacén,Confecciones Augusto E.I.R.L,,,1500.0
Almacenista Auxiliar Almacén,Manpower,,,
Almacenista Auxiliar Almacén,AQUARIUS CONSULTING S.A.C.,,,
Almacenista Auxiliar Almacén,,,,1500.0
Almacenista Auxiliar Almacén,CONSULTING ARSI E.I.R.L.,,,
Almacenista Auxiliar Almacén,Cia. Minera Santa Luisa,,,
Almacenista Auxiliar Almacén,ALM SERVICES S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,NATU PERU,,,
Almacenista Auxiliar Almacén,Adecco Perú S.A.,,,
Almacenista Auxiliar Almacén,Ceva Logistics Perú S.R.L.,,,1600.0
Almacenista Auxiliar Almacén,Corporación Miriam INC.,,,
Almacenista Auxiliar Almacén,Tejidos San Jacinto S.A.,,,
Almacenista Auxiliar Almacén,Grupo Fibrafil,,,
Almacenista Auxiliar Almacén,Solimano Asociados,,,1550.0
Almacenista Auxiliar Almacén,Grupo Pacasmayo,,,
Almacenista Auxiliar Almacén,Grupo Pacasmayo,,,
Almacenista Auxiliar Almacén,America Capon S.A.C.,,,1500.0
Almacenista Auxiliar Almacén,CASDEL HNOS S.A.,,,
Almacenista Auxiliar Almacén,Distribuciones & Avícola San Joaquin,,,
Asistente Contable Pagos,DONAYRE VARGAS JAMES PAUL,,,
Asistente Contable Pagos,Peruvian Shipping,,,
Asistente Contable Pagos,CONSORCIO BULEJE & ASOCIADOS,,,
Asistente Contable Pagos,COMPAÑIA PROCESADORA MOLLEHUACA S.A.C.,,,2500.0
Asistente Contable Pagos,Casa Andina,,,
Asistente Contable Pagos,Clinica Montesur,,,
Asistente Contable Pagos,Manpower,,,
Asistente Contable Pagos,FIJI SWIM,,,
Asistente Contable Pagos,CONSERVERA SAN LUCAS S.A.C.,,,
Asistente Contable Pagos,Calú,,,
Asistente Contable Pagos,PERUVIAN PARK S.A.,,,1600.0
Asistente Contable Pagos,CORPORACION CODEX PHARMA EIRL,,,
Asistente Contable Pagos,,,,1500.0
Asistente Contable Pagos,BONELLY INDUSTRIAL,,,2500.0
Asistente Contable Pagos,Grupo Minero SAC,,,
Asistente Contable Pagos,PROSOL ISPACAS S.A.,,,
Asistente Contable Pagos,PARISCORP HOLDING BUSINESS S.A.C.,,,1500.0
Asistente Contable Pagos,Alpaca Expeditions,,,
Asistente Contable Pagos,,,,
Asistente Contable Pagos,GRIFOS GES S.A.C.,,,1400.0
Asistente Contable Pagos,,,,
Asistente Contable Pagos,Adecco Perú S.A.,,,
Asistente Contable Pagos,GENCOPHARMACEUTICAL,,,
Asistente Contable Pagos,Codificación Perú S.A. (Codpesa),,,
Asistente Contable Pagos,CONVEXUS COMUNICACIONES REDES Y SISTEMAS S.A.C.,,Presencial y remoto,2000.0
Asistente Contable Pagos,Serviconta Perú,,,1200.0
Asistente Contable Pagos,Carlos William EIRL,,,1500.0
Asistente Contable Pagos,REYES VILCAPOMA LINA,,,
Asistente Contable Pagos,Manpower,,,
Asistente Contable Pagos,Inversiones del Peru .com .sac,,,1130.0
Asistente Contable Pagos,,,,
Asistente Contable Pagos,,,,
Asistente Contable Pagos,CONSORCIO VALDEZ Y ASOCIADOS S.A.C.,,,
Asistente Contable Pagos,CONSORCIO INGENIERIA AREQUIPA - LA JOYA,,,600.0
Asistente Contable Pagos,Manpower,,,
Asistente Contable Pagos,GREEN GOLD PACIFIC S.A.C.,,Presencial y remoto,
Asistente Contable Pagos,IMAX TECH INDUSTRIES,,Presencial y remoto,
Asistente Contable Pagos,DENTIMAGENES S.A.C.,,,1130.0
Asistente Contable Pagos,Servicentro Ramirez S.A.C.,,,
Asistente Contable Pagos,GRUPO MASILY,,,1500.0
Asistente Contable Pagos,J.CH. LLANTAS,,,
Asistente Contable Pagos,Union Hotel Boutique Cusco,,,
Asistente Contable Pagos,ZV DISTRIBUIDORES S.A.C.,,,1700.0
Asistente Contable Pagos,Pos Solutions S.A.C.,,,1800.0
Asistente Contable Pagos,,,,1200.0
Asistente Contable Pagos,GRIFOS GES S.A.C.,,,1400.0
Asistente Contable Pagos,,,,
Asistente Contable Pagos,Autorepuestos & Ferretería Santo Tomás SAC,,,1700.0
Asistente Contable Pagos,Anden Capital Holding SAC,,,
Asistente Contable Pagos,,,,
Asistente Contable Pagos,GRIFOS GES S.A.C.,,,1600.0
Asistente Contable Pagos,DEXPER,,,1600.0
Asistente Contable Pagos,PETROLCENTER,,,1600.0
Asistente Contable Pagos,GB,,,
Asistente Contable Pagos,,,,
Asistente Contable Pagos,Servicios Analiticos Generales S.A.C.,,,
Asistente Contable Pagos,,,,
Asistente Contable Pagos,DONAYRE VARGAS JAMES PAUL,,,
Asistente Contable Pagos,COLEGIO DE PSICOLOGOS DEL PERU,,,
Asistente Contable Pagos,S.J. Distribuciones S.A.C.,,,2300.0
Asistente Contable Pagos,KLO W&D S.A.C.,,,
Asistente Contable Pagos,EXPERTISE PERÚ,,,
Asistente Contable Pagos,BDO OUTSOURCING,,,
Asistente Contable Pagos,,,,
Asistente Contable Pagos,DISTRIBUIDORA LIWILU S.A.C,,,
Asistente Contable Pagos,EXIRIUM SOCIEDAD ANONIMA CERRADA - EXIRIUM S.A.C.,,,1600.0
Asistente Contable Pagos,PAZ LABORATORIOS S.R.L.,,,
Asistente Contable Pagos,A & V LOGISTICA GLOBAL Y SOLUCIONES S.A.C,,,2500.0
Asistente Contable Pagos,Corporación Efameinsa e Ingenieria S.A,,,
Asistente Contable Pagos,AGROANDINO FOODS SAC,,,1500.0
Asistente Contable Pagos,DICONPER,,,
Asistente Contable Pagos,ADL OUTSOURCING CONTABLE,,Presencial y remoto,
Asistente Contable Pagos,GRUPO LYG INMOBILIARIA S.A.C.,,,
Asistente Contable Pagos,IMAX TECH INDUSTRIES,,Presencial y remoto,
Asistente Contable Pagos,INDUSTRIAS FORGA SAC,,,1300.0
Asistente Contable Pagos,DON MELCHOR,,,
Asistente Contable Pagos,DOMINOS PIZZA PERU,,,
Asistente Contable Pagos,Anden Capital Holding SAC,,,
Asistente Contable Pagos,,,,
Asistente Contable Pagos,HUMMER SILICONAS Y ADHESIVOS,,,
Asistente Contable Pagos,BDO OUTSOURCING,,,
Asistente Contable Pagos,paez verastegui benito ricardo,,,2200.0
